Source,File,Method,Code_Smell,Line_no,Start_line,End_line,Details
dataset,test_dictionary.py,aspell.Speller,Magic number,31,,,Magic number 80 found in 'aspell.Speller'. Define as ASPELL_SIZE_LIMIT = 80 or similar constant.
dataset,test_dictionary.py,_fnames_in_aspell,Magic number,46,,,Magic number 3 found in '_fnames_in_aspell'. Define as DICTIONARY_SUFFIX_INDEX = 3 or similar constant.
dataset,test_dictionary.py,_fnames_in_aspell,Magic number,46,,,Magic number 5 found in '_fnames_in_aspell'. Define as ASPELL_START_INDEX = 5 or similar constant.
dataset,test_dictionary.py,_fnames_in_aspell,Magic number,46,,,Magic number 7 found in '_fnames_in_aspell'. Define as DICTIONARY_END_INDEX = 7 or similar constant.
dataset,test_dictionary.py,file_level,Long lambda function,117,,,Lambda at line 117 has 81 characters (threshold: 80). Convert to named function.
dataset,test_dictionary.py,file_level,Long message chain,,,,Cadeia de 3 métodos encadeados: str().split()[0] viola a Lei de Demeter
dataset,test_dictionary.py,file_level,Long message chain,,,,Cadeia de 3 métodos encadeados (considerando atribuição anterior): current_line.strip().lower() viola a Lei de Demeter
dataset,test_dictionary.py,file_level,Long message chain,,,,"Cadeia de 3 métodos encadeados: spellers[lang].ConfigKeys()[""encoding""] viola a Lei de Demeter"
dataset,test_basic.py,main,Complex method,,38,61,Method 'main' has cyclomatic complexity of 11 (threshold: 7). Extract nested conditions into separate methods.
dataset,test_basic.py,test_basic,Complex method,,91,154,Method 'test_basic' has cyclomatic complexity of 8 (threshold: 7). Extract nested conditions into separate methods.
dataset,test_basic.py,test_bad_glob,Complex method,,187,208,Method 'test_bad_glob' has cyclomatic complexity of 8 (threshold: 7). Extract nested conditions into separate methods.
dataset,test_basic.py,test_interactivity,Complex method,,229,292,Method 'test_interactivity' has cyclomatic complexity of 8 (threshold: 7). Extract nested conditions into separate methods.
dataset,test_basic.py,test_ignore_dictionary,Complex method,,326,361,Method 'test_ignore_dictionary' has cyclomatic complexity of 8 (threshold: 7). Extract nested conditions into separate methods.
dataset,test_basic.py,_helper_test_case_handling_in_fixes,Complex method,,759,813,Method '_helper_test_case_handling_in_fixes' has cyclomatic complexity of 13 (threshold: 7). Extract nested conditions into separate methods.
dataset,test_basic.py,test_encoding,Complex method,,524,569,Method 'test_encoding' has cyclomatic complexity of 8 (threshold: 7). Extract nested conditions into separate methods.
dataset,test_basic.py,test_ignore,Complex method,,582,608,Method 'test_ignore' has cyclomatic complexity of 8 (threshold: 7). Extract nested conditions into separate methods.
dataset,test_basic.py,test_check_hidden,Complex method,,641,732,Method 'test_check_hidden' has cyclomatic complexity of 8 (threshold: 7). Extract nested conditions into separate methods.
dataset,test_basic.py,test_uri_ignore_words_list_option_uri,Complex method,,1017,1079,Method 'test_uri_ignore_words_list_option_uri' has cyclomatic complexity of 10 (threshold: 7). Extract nested conditions into separate methods.
dataset,test_basic.py,test_basic,Long method,,91,163,Method 'test_basic' has 73 lines (threshold: 67). Consider breaking it down into smaller methods.
dataset,test_basic.py,test_interactivity,Long method,,229,327,Method 'test_interactivity' has 99 lines (threshold: 67). Consider breaking it down into smaller methods.
dataset,test_basic.py,test_encoding,Long method,,524,609,Method 'test_encoding' has 86 lines (threshold: 67). Consider breaking it down into smaller methods.
dataset,test_basic.py,test_check_hidden,Long method,,641,739,Method 'test_check_hidden' has 99 lines (threshold: 67). Consider breaking it down into smaller methods.
dataset,test_basic.py,test_uri_ignore_words_list_option_uri,Long method,,1017,1114,Method 'test_uri_ignore_words_list_option_uri' has 98 lines (threshold: 67). Consider breaking it down into smaller methods.
dataset,test_basic.py,test_uri_regex_def,Long method,,1136,1226,Method 'test_uri_regex_def' has 91 lines (threshold: 67). Consider breaking it down into smaller methods.
dataset,test_basic.py,test_config_toml,Long method,,1280,1358,Method 'test_config_toml' has 79 lines (threshold: 67). Consider breaking it down into smaller methods.
dataset,test_basic.py,test_inline_ignores,Long parameter list,460,,,Method 'test_inline_ignores' has 5 parameters (threshold: 4). Consider introducing a parameter object.
dataset,test_basic.py,_helper_test_case_handling_in_fixes,Long parameter list,759,,,Method '_helper_test_case_handling_in_fixes' has 5 parameters (threshold: 4). Consider introducing a parameter object.
dataset,test_basic.py,file_level,Long statement,140,,,Line 140 has 133 characters (threshold: 120). Break into multiple lines.
dataset,test_basic.py,file_level,Long statement,153,,,Line 153 has 121 characters (threshold: 120). Break into multiple lines.
dataset,test_basic.py,file_level,Long statement,1063,,,Line 1063 has 121 characters (threshold: 120). Break into multiple lines.
dataset,test_basic.py,test_constants,Magic number,29,,,Magic number 64 found in 'test_constants'. Define as EX_USAGE_CODE = 64.
dataset,test_basic.py,test_constants,Magic number,30,,,Magic number 65 found in 'test_constants'. Define as EX_DATAERR_CODE = 65.
dataset,test_basic.py,test_constants,Magic number,31,,,Magic number 78 found in 'test_constants'. Define as EX_CONFIG_CODE = 78.
dataset,test_basic.py,test_basic,Magic number,158,,,Magic number 16 found in 'test_basic'. Define as QUIET_LEVEL = 16.
dataset,test_basic.py,test_summary,Magic number,314,,,Magic number 5 found in 'test_summary'. Define as EXPECTED_SUMMARY_LINES = 5.
dataset,test_basic.py,test_summary,Magic number,322,,,Magic number 7 found in 'test_summary'. Define as EXPECTED_SUMMARY_LINES_WITH_ERRORS = 7.
dataset,test_basic.py,test_context,Magic number,839,,,Magic number 5 found in 'test_context'. Define as EXPECTED_CONTEXT_LINES = 5.
dataset,test_basic.py,test_context,Magic number,850,,,Magic number 7 found in 'test_context'. Define as EXPECTED_LARGE_CONTEXT_LINES = 7.
dataset,test_basic.py,test_context,Magic number,863,,,Magic number 5 found in 'test_context'. Define as EXPECTED_BEFORE_CONTEXT_LINES = 5.
dataset,settings.py,_get_total_physmem,Complex method,,156,225,Method '_get_total_physmem' has cyclomatic complexity of 13 (threshold: 7). Extract nested conditions into separate methods.
dataset,settings.py,read_config,Complex method,,227,380,Method 'read_config' has cyclomatic complexity of 35 (threshold: 7). Extract nested conditions into separate methods.
dataset,settings.py,read_whitelist,Complex method,,381,414,Method 'read_whitelist' has cyclomatic complexity of 10 (threshold: 7). Extract nested conditions into separate methods.
dataset,settings.py,read_ua,Complex method,,438,462,Method 'read_ua' has cyclomatic complexity of 8 (threshold: 7). Extract nested conditions into separate methods.
dataset,settings.py,_get_total_physmem,Long method,,156,225,Method '_get_total_physmem' has 70 lines (threshold: 67). Consider breaking it down into smaller methods.
dataset,settings.py,read_config,Long method,,227,380,Method 'read_config' has 154 lines (threshold: 67). Consider breaking it down into smaller methods.
dataset,settings.py,file_level,Complex conditional,,,,"Condicional com 3 operadores lógicos (and + 2 operadores implícitos no 'any' com 'in'). Embora tecnicamente tenha apenas 1 'and' explícito, a expressão é complexa e pode ser simplificada."
dataset,settings.py,file_level,Complex conditional,,,,"Condicional com múltiplas verificações lógicas que tornam a expressão complexa. Contém 'and', 'not' e verificação de múltiplos valores."
dataset,settings.py,file_level,Complex conditional,,,,"Condicional com 3 operadores lógicos: 'is not', 'and', 'is'. Verifica múltiplas condições de None."
dataset,settings.py,file_level,Complex conditional,,,,"Condicional com 3 operadores lógicos: 'is', 'and', 'is not'. Verifica múltiplas condições de None."
dataset,settings.py,file_level,Complex conditional,,,,"Condicional com 3 operadores lógicos: 'not', 'or', 'and', 'not'. Múltiplas negações e verificações."
dataset,settings.py,file_level,Long statement,31,,,Line 31 has 173 characters (threshold: 120). Break into multiple lines.
dataset,settings.py,file_level,Long statement,47,,,Line 47 has 166 characters (threshold: 120). Break into multiple lines.
dataset,settings.py,file_level,Long statement,51,,,Line 51 has 153 characters (threshold: 120). Break into multiple lines.
dataset,settings.py,file_level,Long statement,69,,,Line 69 has 121 characters (threshold: 120). Break into multiple lines.
dataset,settings.py,file_level,Long statement,74,,,Line 74 has 143 characters (threshold: 120). Break into multiple lines.
dataset,settings.py,file_level,Long statement,76,,,Line 76 has 161 characters (threshold: 120). Break into multiple lines.
dataset,settings.py,file_level,Long statement,78,,,Line 78 has 127 characters (threshold: 120). Break into multiple lines.
dataset,settings.py,file_level,Long statement,83,,,Line 83 has 169 characters (threshold: 120). Break into multiple lines.
dataset,settings.py,file_level,Long statement,85,,,Line 85 has 197 characters (threshold: 120). Break into multiple lines.
dataset,settings.py,file_level,Long statement,86,,,Line 86 has 154 characters (threshold: 120). Break into multiple lines.
dataset,settings.py,<module>,Magic number,31,,,Magic number 8 found in '<module>'. Define as BITS_PER_BYTE = 8.
dataset,settings.py,<module>,Magic number,34,,,Magic number 30 found in '<module>'. Define as DEFAULT_TIMEOUT_SECONDS = 30.
dataset,settings.py,<module>,Magic number,45,,,Magic number 8338 found in '<module>'. Define as DEFAULT_HTTP_PORT = 8338.
dataset,settings.py,<module>,Magic number,50,,,Magic number 2000 found in '<module>'. Define as SNAP_LENGTH = 2000.
dataset,settings.py,<module>,Magic number,51,,,Magic number 4 found in 'BLOCK_LENGTH'. Define as INT_SIZE = 4.
dataset,settings.py,<module>,Magic number,52,,,Magic number 0.00001 found in '<module>'. Define as SHORT_SLEEP_SECONDS = 0.00001.
dataset,settings.py,<module>,Magic number,53,,,Magic number 0.001 found in '<module>'. Define as REGULAR_SLEEP_SECONDS = 0.001.
dataset,settings.py,<module>,Magic number,54,,,Magic number 60 found in '<module>'. Define as RETRY_SLEEP_SECONDS = 60.
dataset,settings.py,<module>,Magic number,55,,,Magic number 5 found in '<module>'. Define as UNAUTHORIZED_SLEEP_SECONDS = 5.
dataset,settings.py,_get_total_physmem,Empty catch block,185,,,Empty catch block in '_get_total_physmem' at line 185. Add logging or proper error handling.
dataset,settings.py,_get_total_physmem,Empty catch block,192,,,Empty catch block in '_get_total_physmem' at line 192. Add logging or proper error handling.
dataset,settings.py,_get_total_physmem,Empty catch block,198,,,Empty catch block in '_get_total_physmem' at line 198. Add logging or proper error handling.
dataset,settings.py,_get_total_physmem,Empty catch block,204,,,Empty catch block in '_get_total_physmem' at line 204. Add logging or proper error handling.
dataset,settings.py,_get_total_physmem,Empty catch block,210,,,Empty catch block in '_get_total_physmem' at line 210. Add logging or proper error handling.
dataset,settings.py,_get_total_physmem,Empty catch block,216,,,Empty catch block in '_get_total_physmem' at line 216. Add logging or proper error handling.
dataset,settings.py,_get_total_physmem,Empty catch block,222,,,Empty catch block in '_get_total_physmem' at line 222. Add logging or proper error handling.
dataset,settings.py,read_config,Empty catch block,296,,,Empty catch block in 'read_config' at line 296. Add logging or proper error handling.
dataset,settings.py,read_ua,Empty catch block,456,,,Empty catch block in 'read_ua' at line 456. Add logging or proper error handling.
dataset,settings.py,file_level,Long lambda function,110,,,Lambda at line 110 has 81 characters (threshold: 80). Convert to named function.
dataset,settings.py,file_level,Long lambda function,126,,,Lambda at line 126 has 95 characters (threshold: 80). Convert to named function.
dataset,settings.py,file_level,Long message chain,,,,Cadeia de 3 métodos encadeados: sys.version.split(' ')[0] - viola a Lei de Demeter
dataset,settings.py,file_level,Long message chain,,,,"Cadeia de 3 métodos encadeados: open(""/proc/meminfo"").read()).group(1) - viola a Lei de Demeter"
dataset,settings.py,file_level,Long message chain,,,,"Cadeia de 3 métodos encadeados: open(""/var/run/dmesg.boot"").read()).group(2) - viola a Lei de Demeter"
dataset,settings.py,file_level,Long message chain,,,,Cadeia de 3 métodos encadeados: subprocess.check_output(...).group(2) - viola a Lei de Demeter
dataset,settings.py,file_level,Long message chain,,,,Cadeia de 3 métodos encadeados: subprocess.check_output(...).group(1) - viola a Lei de Demeter
dataset,settings.py,file_level,Long message chain,,,,Cadeia de 3 métodos encadeados: subprocess.check_output(...).group(1) - viola a Lei de Demeter
dataset,settings.py,file_level,Long message chain,,,,Cadeia de 3 métodos encadeados: subprocess.check_output(...).group(1) - viola a Lei de Demeter
dataset,settings.py,file_level,Long message chain,,,,Cadeia de 3 métodos encadeados: line.split(':')[0] - viola a Lei de Demeter
dataset,settings.py,file_level,Long message chain,,,,"Cadeia de 3 métodos encadeados: line.split(':', 1)[-1] - viola a Lei de Demeter"
dataset,settings.py,file_level,Long message chain,,,,Cadeia de 3 métodos encadeados: re.search(...).group(1) - viola a Lei de Demeter
dataset,addr.py,expand_range,Complex method,,36,65,Method 'expand_range' has cyclomatic complexity of 8 (threshold: 7). Extract nested conditions into separate methods.
dataset,addr.py,file_level,Long statement,31,,,Line 31 has 133 characters (threshold: 120). Break into multiple lines.
dataset,addr.py,addr_to_int,Magic number,14,,,Magic number 24 found in 'addr_to_int'. Define as BITS_SHIFT_FIRST_OCTET = 24.
dataset,addr.py,addr_to_int,Magic number,14,,,Magic number 16 found in 'addr_to_int'. Define as BITS_SHIFT_SECOND_OCTET = 16.
dataset,addr.py,addr_to_int,Magic number,14,,,Magic number 8 found in 'addr_to_int'. Define as BITS_SHIFT_THIRD_OCTET = 8.
dataset,addr.py,int_to_addr,Magic number,17,,,Magic number 24 found in 'int_to_addr'. Define as BITS_SHIFT_FIRST_OCTET = 24.
dataset,addr.py,int_to_addr,Magic number,17,,,Magic number 16 found in 'int_to_addr'. Define as BITS_SHIFT_SECOND_OCTET = 16.
dataset,addr.py,int_to_addr,Magic number,17,,,Magic number 8 found in 'int_to_addr'. Define as BITS_SHIFT_THIRD_OCTET = 8.
dataset,addr.py,make_mask,Magic number,20,,,Magic number 32 found in 'make_mask'. Define as IPV4_BITS = 32.
dataset,addr.py,inet_ntoa6,Magic number,34,,,Magic number 4 found in 'inet_ntoa6'. Define as IPV6_HEX_GROUP_SIZE = 4.
dataset,addr.py,file_level,Long message chain,,,,Cadeia de 3 métodos encadeados: address.replace().sorted().key(). Viola a Lei de Demeter.
dataset,colorized.py,write,Complex method,,21,42,Method 'write' has cyclomatic complexity of 10 (threshold: 7). Extract nested conditions into separate methods.
dataset,colorized.py,__init__,Long statement,16,,,Line 16 has 234 characters (threshold: 120). Break into multiple lines.
dataset,colorized.py,__init__,Long statement,18,,,Line 18 has 188 characters (threshold: 120). Break into multiple lines.
dataset,colorized.py,__init__,Long statement,17,,,Line 17 has 169 characters (threshold: 120). Break into multiple lines.
dataset,colorized.py,write,Long statement,24,,,Line 24 has 168 characters (threshold: 120). Break into multiple lines.
dataset,colorized.py,write,Long statement,27,,,Line 27 has 189 characters (threshold: 120). Break into multiple lines.
dataset,colorized.py,write,Long statement,28,,,Line 28 has 149 characters (threshold: 120). Break into multiple lines.
dataset,colorized.py,write,Long statement,34,,,Line 34 has 177 characters (threshold: 120). Break into multiple lines.
dataset,colorized.py,write,Long statement,36,,,Line 36 has 181 characters (threshold: 120). Break into multiple lines.
dataset,colorized.py,write,Long statement,37,,,Line 37 has 198 characters (threshold: 120). Break into multiple lines.
dataset,colorized.py,write,Long statement,40,,,Line 40 has 128 characters (threshold: 120). Break into multiple lines.
dataset,colorized.py,__init__,Long lambda function,27,,,Lambda at line 27 has 125 characters (threshold: 80). Convert to named function.
dataset,colorized.py,__init__,Long lambda function,28,,,Lambda at line 28 has 81 characters (threshold: 80). Convert to named function.
dataset,colorized.py,__init__,Long lambda function,34,,,Lambda at line 34 has 115 characters (threshold: 80). Convert to named function.
dataset,colorized.py,__init__,Long lambda function,36,,,Lambda at line 36 has 107 characters (threshold: 80). Convert to named function.
dataset,colorized.py,__init__,Long lambda function,37,,,Lambda at line 37 has 145 characters (threshold: 80). Convert to named function.
dataset,colorized.py,file_level,Long message chain,,,,"Cadeia de 3 métodos encadeados: sys.stdout.fileno() detectada em 'hasattr(sys.stdout, ""fileno"") and os.isatty(sys.stdout.fileno())'"
dataset,log.py,get_event_log_handle,Complex method,,52,81,Method 'get_event_log_handle' has cyclomatic complexity of 8 (threshold: 7). Extract nested conditions into separate methods.
dataset,log.py,flush_condensed_events,Complex method,,100,132,Method 'flush_condensed_events' has cyclomatic complexity of 8 (threshold: 7). Extract nested conditions into separate methods.
dataset,log.py,log_event,Complex method,,134,226,Method 'log_event' has cyclomatic complexity of 20 (threshold: 7). Extract nested conditions into separate methods.
dataset,log.py,start_logd,Complex method,,242,291,Method 'start_logd' has cyclomatic complexity of 8 (threshold: 7). Extract nested conditions into separate methods.
dataset,log.py,log_event,Long method,,134,226,Method 'log_event' has 93 lines (threshold: 67). Consider breaking it down into smaller methods.
dataset,log.py,log_event,Long parameter list,134,,,Method 'log_event' has 5 parameters (threshold: 4). Consider introducing a parameter object.
dataset,log.py,log_event,Long statement,147,,,Line 147 has 175 characters (threshold: 120). Break into multiple lines.
dataset,log.py,log_event,Long statement,172,,,Line 172 has 157 characters (threshold: 120). Break into multiple lines.
dataset,log.py,log_event,Long statement,179,,,Line 179 has 121 characters (threshold: 120). Break into multiple lines.
dataset,log.py,log_event,Long statement,185,,,Line 185 has 169 characters (threshold: 120). Break into multiple lines.
dataset,log.py,log_event,Long statement,205,,,Line 205 has 133 characters (threshold: 120). Break into multiple lines.
dataset,log.py,log_event,Long statement,206,,,Line 206 has 330 characters (threshold: 120). Break into multiple lines.
dataset,log.py,log_event,Long statement,212,,,Line 212 has 227 characters (threshold: 120). Break into multiple lines.
dataset,log.py,log_event,Long statement,217,,,Line 217 has 130 characters (threshold: 120). Break into multiple lines.
dataset,log.py,log_error,Long statement,237,,,Line 237 has 121 characters (threshold: 120). Break into multiple lines.
dataset,log.py,handle,Long statement,254,,,Line 254 has 121 characters (threshold: 120). Break into multiple lines.
dataset,log.py,file_level,Long identifier,27,,,Constant 'CONDENSED_EVENTS_FLUSH_PERIOD' has 29 characters (> 20)
dataset,log.py,file_level,Long identifier,28,,,Constant 'DEFAULT_ERROR_LOG_PERMISSIONS' has 30 characters (> 20)
dataset,log.py,file_level,Long identifier,29,,,Constant 'DEFAULT_EVENT_LOG_PERMISSIONS' has 30 characters (> 20)
dataset,log.py,file_level,Long identifier,52,,,Function 'get_event_log_handle' has 21 characters (> 20)
dataset,log.py,file_level,Long identifier,83,,,Function 'get_error_log_handle' has 21 characters (> 20)
dataset,log.py,file_level,Long identifier,100,,,Function 'flush_condensed_events' has 22 characters (> 20)
dataset,log.py,get_event_log_handle,Magic number,115,,,Magic number 3 found in 'get_event_log_handle'. Define as CONDENSING_START_INDEX = 3.
dataset,log.py,get_event_log_handle,Magic number,115,,,Magic number 7 found in 'get_event_log_handle'. Define as CONDENSING_END_INDEX = 7.
dataset,log.py,get_event_log_handle,Empty catch block,69,,,Empty catch block in 'get_event_log_handle' at line 69. Add logging or proper error handling.
dataset,log.py,handle,Empty catch block,264,,,Empty catch block in 'handle' at line 264. Add logging or proper error handling.
dataset,log.py,file_level,Long lambda function,147,,,Lambda at line 147 has 103 characters (threshold: 80). Convert to named function.
dataset,log.py,file_level,Long lambda function,172,,,Lambda at line 172 has 81 characters (threshold: 80). Convert to named function.
dataset,log.py,file_level,Long lambda function,185,,,Lambda at line 185 has 130 characters (threshold: 80). Convert to named function.
dataset,log.py,file_level,Long lambda function,278,,,Lambda at line 278 has 130 characters (threshold: 80). Convert to named function.
dataset,log.py,file_level,Long lambda function,280,,,Lambda at line 280 has 81 characters (threshold: 80). Convert to named function.
dataset,log.py,file_level,Long message chain,,,,Cadeia de 3 métodos encadeados: replace().replace().rsplit() - viola a Lei de Demeter
dataset,log.py,file_level,Long message chain,,,,Cadeia de 3 métodos encadeados: getaddrinfo()[0][4] - viola a Lei de Demeter
dataset,log.py,file_level,Long message chain,,,,Cadeia de 3 métodos encadeados: getaddrinfo()[0][4] - viola a Lei de Demeter
dataset,update.py,update_trails,Complex method,,70,338,Method 'update_trails' has cyclomatic complexity of 68 (threshold: 7). Extract nested conditions into separate methods.
dataset,update.py,update_trails,Long method,,70,338,Method 'update_trails' has 268 lines (threshold: 67). Consider breaking it down into smaller methods.
dataset,update.py,file_level,Long statement,20,,,Line 20 has 143 characters (threshold: 120). Break into multiple lines.
dataset,update.py,update_trails,Long statement,104,,,Line 104 has 161 characters (threshold: 120). Break into multiple lines.
dataset,update.py,update_trails,Long statement,108,,,Line 108 has 283 characters (threshold: 120). Break into multiple lines.
dataset,update.py,update_trails,Long statement,128,,,Line 128 has 128 characters (threshold: 120). Break into multiple lines.
dataset,update.py,update_trails,Long statement,133,,,Line 133 has 159 characters (threshold: 120). Break into multiple lines.
dataset,update.py,update_trails,Long statement,146,,,Line 146 has 121 characters (threshold: 120). Break into multiple lines.
dataset,update.py,update_trails,Long statement,152,,,Line 152 has 133 characters (threshold: 120). Break into multiple lines.
dataset,update.py,update_trails,Long statement,164,,,Line 164 has 283 characters (threshold: 120). Break into multiple lines.
dataset,update.py,update_trails,Long statement,255,,,Line 255 has 143 characters (threshold: 120). Break into multiple lines.
dataset,update.py,update_trails,Long statement,262,,,Line 262 has 177 characters (threshold: 120). Break into multiple lines.
dataset,update.py,file_level,Long identifier,,,,Identificador 'LOW_PRIORITY_INFO_KEYWORDS' possui 27 caracteres (> 20)
dataset,update.py,file_level,Long identifier,,,,Identificador 'HIGH_PRIORITY_INFO_KEYWORDS' possui 28 caracteres (> 20)
dataset,update.py,file_level,Long identifier,,,,Identificador 'HIGH_PRIORITY_REFERENCES' possui 24 caracteres (> 20)
dataset,update.py,update_trails,Magic number,216,,,Magic number 32 found in 'update_trails'. Define as IPV4_BITS = 32.
dataset,update.py,update_trails,Magic number,219,,,Magic number 32 found in 'update_trails'. Define as IPV4_BITS = 32.
dataset,update.py,update_trails,Magic number,220,,,Magic number 1024 found in 'update_trails'. Define as MAX_IP_RANGE_SIZE = 1024.
dataset,update.py,update_trails,Magic number,261,,,Magic number 3 found in 'update_trails'. Define as DEFAULT_IP_MINIMUM_FEEDS = 3.
dataset,update.py,update_trails,Magic number,262,,,Magic number 3 found in 'update_trails'. Define as DEFAULT_IP_MINIMUM_FEEDS = 3.
dataset,update.py,update_trails,Magic number,266,,,Magic number 255 found in 'update_trails'. Define as MAX_IP_OCTET_VALUE = 255.
dataset,update.py,update_ipcat,Magic number,349,,,Magic number 24 found in 'update_ipcat'. Define as HOURS_PER_DAY = 24.
dataset,update.py,<module>,Empty catch block,54,,,Empty catch block in '<module>' at line 54. Add logging or proper error handling.
dataset,update.py,update_trails,Empty catch block,174,,,Empty catch block in 'update_trails' at line 174. Add logging or proper error handling.
dataset,update.py,update_trails,Empty catch block,247,,,Empty catch block in 'update_trails' at line 247. Add logging or proper error handling.
dataset,update.py,file_level,Long lambda function,108,,,Lambda at line 108 has 103 characters (threshold: 80). Convert to named function.
dataset,update.py,file_level,Long lambda function,415,,,Lambda at line 415 has 81 characters (threshold: 80). Convert to named function.
dataset,update.py,file_level,Long message chain,,,,Cadeia de 4 métodos encadeados: os.path.dirname(__file__).join().abspath().append() - viola Lei de Demeter
dataset,update.py,file_level,Long message chain,,,,Cadeia de 3 métodos encadeados: os.path.join().abspath().walk() - viola Lei de Demeter
dataset,update.py,file_level,Long message chain,,,,Cadeia de 4 métodos encadeados: os.path.expanduser().join().abspath().walk() - viola Lei de Demeter
dataset,update.py,file_level,Long message chain,,,,Cadeia de 3 métodos encadeados: os.path.split().splitext()[0] - viola Lei de Demeter
dataset,update.py,file_level,Long message chain,,,,Cadeia de 3 métodos encadeados: os.path.basename().split()[0] - viola Lei de Demeter
dataset,update.py,file_level,Long message chain,,,,Cadeia de 3 métodos encadeados: re.search().group(1) - viola Lei de Demeter
dataset,update.py,file_level,Long message chain,,,,Cadeia de 3 métodos encadeados: _urllib.request.urlopen().read() - viola Lei de Demeter
dataset,update.py,file_level,Long message chain,,,,Cadeia de 3 métodos encadeados: row.strip().split() - viola Lei de Demeter
dataset,common.py,retrieve_content,Complex method,,44,72,Method 'retrieve_content' has cyclomatic complexity of 8 (threshold: 7). Extract nested conditions into separate methods.
dataset,common.py,ipcat_lookup,Complex method,,74,109,Method 'ipcat_lookup' has cyclomatic complexity of 9 (threshold: 7). Extract nested conditions into separate methods.
dataset,common.py,process,Complex method,,187,217,Method 'process' has cyclomatic complexity of 13 (threshold: 7). Extract nested conditions into separate methods.
dataset,common.py,check_whitelisted,Complex method,,226,239,Method 'check_whitelisted' has cyclomatic complexity of 8 (threshold: 7). Extract nested conditions into separate methods.
dataset,common.py,load_trails,Complex method,,241,268,Method 'load_trails' has cyclomatic complexity of 8 (threshold: 7). Extract nested conditions into separate methods.
dataset,common.py,get_ex_message,Complex method,,284,300,Method 'get_ex_message' has cyclomatic complexity of 8 (threshold: 7). Extract nested conditions into separate methods.
dataset,common.py,retrieve_content,Long statement,50,,,Line 50 has 221 characters (threshold: 120). Break into multiple lines.
dataset,common.py,get_regex,Long statement,217,,,Line 217 has 189 characters (threshold: 120). Break into multiple lines.
dataset,common.py,load_trails,Long statement,258,,,Line 258 has 121 characters (threshold: 120). Break into multiple lines.
dataset,common.py,patch_parser,Long statement,311,,,Line 311 has 121 characters (threshold: 120). Break into multiple lines.
dataset,common.py,file_level,Long identifier,30,,,Identificador 'MAX_HELP_OPTION_LENGTH' possui 23 caracteres (> 20)
dataset,common.py,file_level,Long identifier,31,,,Identificador 'STATIC_IPCAT_LOOKUPS' possui 21 caracteres (> 20)
dataset,common.py,file_level,Long identifier,317,,,Identificador '_format_action_invocation' possui 25 caracteres (> 20)
dataset,common.py,file_level,Long identifier,318,,,Identificador '__format_action_invocation' possui 26 caracteres (> 20)
dataset,common.py,file_level,Long identifier,323,,,Identificador '__format_action_invocation' possui 26 caracteres (> 20)
dataset,common.py,file_level,Long identifier,324,,,Identificador '_format_action_invocation' possui 25 caracteres (> 20)
dataset,common.py,retrieve_content,Magic number,57,,,Magic number -15 found in 'retrieve_content'. Define as DEFLATE_WBITS = -15 to explain this is the window bits parameter for zlib deflate decompression.
dataset,common.py,retrieve_content,Magic number,59,,,Magic number 9 found in 'retrieve_content'. Define as GZIP_COMPRESSION_LEVEL = 9 to explain this is the compression level for gzip.
dataset,common.py,get_regex,Magic number,196,,,Magic number 65535 found in 'get_regex'. Define as MAX_UNICODE_CHAR = 65535 to explain this is the maximum Unicode character value used as sentinel.
dataset,common.py,load_trails,Magic number,252,,,Magic number 3 found in 'load_trails'. Define as EXPECTED_CSV_COLUMNS = 3 to explain the expected number of columns in the CSV file.
dataset,common.py,ipcat_lookup,Empty catch block,104,,,Empty catch block in 'ipcat_lookup' at line 104. Add logging or proper error handling.
dataset,common.py,load_trails,Empty catch block,264,,,Empty catch block in 'load_trails' at line 264. Add logging or proper error handling.
dataset,common.py,get_text,Empty catch block,276,,,Empty catch block in 'get_text' at line 276. Add logging or proper error handling.
dataset,common.py,retrieve_content,Long lambda function,50,,,Lambda at line 50 has 127 characters (threshold: 80). Convert to named function.
dataset,common.py,get_regex,Long lambda function,217,,,Lambda at line 217 has 139 characters (threshold: 80). Convert to named function.
dataset,common.py,file_level,Long message chain,,,,"Cadeia de 3 métodos encadeados: url[i].replace(' ', '%20') - replace().if.else (expressão condicional com replace)"
dataset,common.py,file_level,Long message chain,,,,Cadeia de 3 métodos encadeados: resp.headers.get() - acesso a atributo seguido de método
dataset,common.py,file_level,Long message chain,,,,Potencial cadeia: encoding.lower() após resp.headers.get()
dataset,common.py,file_level,Long message chain,,,,Cadeia de 3 métodos encadeados: current.keys() -> list() -> [0] (acesso indexado)
dataset,common.py,file_level,Long message chain,,,,Cadeia de 3+ métodos encadeados: '|'.join(...).replace() - join seguido de replace
dataset,common.py,file_level,Long message chain,,,,Cadeia de 3 métodos encadeados: process(head).replace() - chamada de função seguida de método
dataset,badips.py,file_level,Complex conditional,26,,,Condicional com 3 operadores lógicos (2 'or'). Expressão: 'not line or line.startswith('#') or '.' not in line'
dataset,dataplane.py,file_level,Complex conditional,,,,Condicional com 3 operadores lógicos (or). Contém mais de 2 operadores and/or na mesma expressão condicional.
dataset,dataplane.py,fetch,Long statement,16,,,Line 16 has 554 characters (threshold: 120). Break into multiple lines.
dataset,dataplane.py,file_level,Long message chain,,,,Cadeia de 3 métodos encadeados: split() -> [2] -> strip(). Viola a Lei de Demeter.
